date,m1_fact,m1_need,m1_shift,m1_ruo,m1_vol,m1_MinRate,m1_MaxRate,m1_shift_mad,m1_ruo_mad,m1_Flag_EndOfPeriod,m2_Ключевая_ставка,m2_Спрос,m2_Размещение,m2_Ставка_отсечения,m2_Средневзвешенная_ставка,m2_Срок,m2_Cover_ratio,m2_Rate_spread,m2_Flag_Demand,m2_MAD_score_cover,m2_MAD_score_rate_spread,m3_volume_offer,m3_volume_demand,m3_volume_placement,m3_cover_ratio,m3_yield_avg,m3_yield_spread,m3_flag_nedospros,m3_flag_perespros,m3_mad_score_cover,m3_mad_score_yield,m3_mad_score_yield_spread,m4_year,m4_month,m4_day,m4_day_type_code,m4_n_events_html,m4_n_important,m4_tax_event_weight,m4_Акцизы,m4_Бух отчетность,m4_Валютный контроль,m4_Водный налог,m4_Декларирование спирт,m4_ЕНВД,m4_ЕНП,m4_ЕСХН,m4_Земельный налог,m4_Контролируемые сделки,m4_Косвенные налоги,m4_НДПИ,m4_НДС,m4_НДФЛ,m4_НПД,m4_Налог на доп доход,m4_Налог на игорный бизнес,m4_Налог на имущество орг,m4_Налог на имущество физ,m4_Налог на прибыль,m4_Налог на сверхприбыль,m4_Налоговый мониторинг,m4_Отчетность отходы,m4_Перс учет,m4_Плата НВОС,m4_Подтверждение ОКВЭД,m4_Прослеживаемость,m4_Регулярные платежи недра,m4_Сбор водные биоресурсы,m4_Среднесписочная,m4_Страхование НС и ПЗ,m4_Страховые взносы,m4_Торговый сбор,m4_Транспортный налог,m4_Туристический налог,m4_УСН,m4_Упрощ декларирование,m4_Экологический сбор,m5_liquidity_deficit,m5_liquidity_deficit_ex_corr,m5_corr_accounts,m5_required_reserves,m5_reserve_buffer,m5_treasury_pressure,m5_treasury_pressure_ma7,m5_MAD_score_treasury_pressure,m5_MAD_score_liquidity_deficit,m5_is_month_end,m5_flag_stress,Tax_Week_Flag,Seasonal_Factor_sin,Seasonal_Factor_cos,_raw_stress_teacher,_m4_tax_kick,LSI_teacher,LSI_hgb_abs,LSI_gbr_huber,LSI_xgb_pseudohuber,LSI_lgbm_huber,LSI_cat_huber,LSI_ensemble,LSI_dlinear_tsl,LSI_ensemble_tax_adj,LSI_lgbm_tuned,LSI_lgbm_tuned_tax_adj,LSI_lgbm_local,LSI_local_teacher,LSI_lgbm_local_short_90,LSI_lgbm_local_mid_180,LSI_lgbm_local_long_365,LSI_lgbm_local_multi,LSI_structural,LSI_lgbm_stable,LSI_event_contribution,LSI_lgbm_clean,zone_tuned_naive,zone_stable_hyst,LSI_zone
2010-01-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,1,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.4012289854475009,0.9159777842484877,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-01-25,476.2196428571429,203.5,272.7196428571429,4.98,104.73,,,1.2893926095159343,-0.13675213663525396,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,1,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.4169258813287287,0.908940487313808,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-01-26,476.2196428571429,203.5,272.7196428571429,4.39,72.93,,,1.2893926095159343,-0.6495726490174598,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,1,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.4324994021339788,0.901634220265486,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-01-27,476.2196428571429,203.5,272.7196428571429,4.39,101.0,,,1.2893926095159343,-0.6495726490174598,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,1,27,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.44794493940789115,0.8940611451454876,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-01-28,476.2196428571429,203.5,272.7196428571429,4.3,81.69,,,1.2893926095159343,-0.7350427344144936,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,1,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.4632579225674917,0.88622350294858,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-01-29,476.2196428571429,203.5,272.7196428571429,3.99,56.85,,,1.2893926095159343,-0.999999999145299,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,1,29,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.4784338202547012,0.8781236129591848,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-01-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,1,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.49346814167723735,0.8697638720650646,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,1,31,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.5083564379375122,0.8611467540480452,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-01,476.2196428571429,203.5,272.7196428571429,3.5,54.68,,,1.2893926095159343,-1.4396551711727108,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.5230943033491326,0.8522748088519838,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-02,476.2196428571429,203.5,272.7196428571429,3.71,62.82,,,1.2893926095159343,-1.2586206885701543,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.5376773767406141,0.8431506618282,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-03,476.2196428571429,203.5,272.7196428571429,3.58,57.96,,,1.2893926095159343,-1.3706896539907845,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.5521013427459208,0.8337770129585915,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-04,476.2196428571429,203.5,272.7196428571429,3.31,65.55,,,1.2893926095159343,-1.6260869551077495,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.5663619330814524,0.8241566360566663,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-05,476.2196428571429,203.5,272.7196428571429,3.46,46.5,,,1.2893926095159343,-1.4956521726124756,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.580454927809098,0.8142923779467267,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.5943761565849831,0.804187157621448,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.6081214998935418,0.7938439653781019,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-08,476.2196428571429,203.5,272.7196428571429,3.87,56.75,,,1.2893926095159343,-1.1391304337920598,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.6216868902665479,0.7832658619336791,0.2991761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-09,476.2196428571429,203.5,272.7196428571429,3.54,55.78,,,1.2893926095159343,-1.4260869552816626,1.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.6350683134867438,0.7724559775191742,0.3351761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-10,476.2196428571429,203.5,272.7196428571429,3.66,58.05,,,1.2893926095159343,-1.3508771917974765,1.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.6482618097757122,0.7614175109532997,0.3351761114284238,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-11,510.71935483870965,197.1,313.6193548387097,3.57,53.24,,,2.342064842814074,-1.4298245601492774,1.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.6612634749656386,0.7501537286959042,0.3549137158027639,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-12,510.71935483870965,197.1,313.6193548387097,3.42,39.22,,,2.342064842814074,-1.5840707950583446,1.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.6740694616546161,0.7386679638813748,0.3549137158027639,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.6866759803451553,0.726963615332308,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.6990793005655562,0.7150441465537444,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-15,510.71935483870965,197.1,313.6193548387097,4.14,75.76,,,2.9168538403414463,-0.9642857134247448,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7112757519738152,0.7029130847082615,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-16,510.71935483870965,197.1,313.6193548387097,3.86,42.32,,,2.9168538403414463,-1.2142857132015303,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7232617254437388,0.6905740195722294,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-17,510.71935483870965,197.1,313.6193548387097,3.84,34.88,,,2.9168538403414463,-1.2612612601249906,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7350336741329412,0.6780306024735382,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-18,510.71935483870965,197.1,313.6193548387097,4.11,42.94,,,2.9168538403414463,-1.018018017100885,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,18,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.746588114532413,0.6652865452111116,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-19,510.71935483870965,197.1,313.6193548387097,3.61,45.43,,,2.9168538403414463,-1.4684684671455248,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7579216274973472,0.6523456189565257,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,20,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7690308592589181,0.6392116531380588,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7799125224167177,0.6258885343075018,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,22,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.7905633969115482,0.612380204990065,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,23,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8009803309782905,0.5986906625177214,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-24,510.71935483870965,197.1,313.6193548387097,3.41,38.59,,,2.9168538403414463,-1.6486486471633803,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,24,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8111602420785621,0.5848239578463322,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-25,510.71935483870965,197.1,313.6193548387097,4.59,63.87,,,2.9168538403414463,-0.5855855850580316,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8211001178128892,0.5707841943569036,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-26,510.71935483870965,197.1,313.6193548387097,3.54,40.45,,,2.9168538403414463,-1.5545454531322318,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,26,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8307970168121247,0.5565755266413303,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-27,510.71935483870965,197.1,313.6193548387097,2.6,41.08,,,2.9168538403414463,-2.409090906900827,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,2,27,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8402480696078469,0.5422021592729844,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,2,28,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8494504794814806,0.527668345562516,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-01,510.71935483870965,197.1,313.6193548387097,3.32,37.86,,,2.9168538403414463,-1.7545454529504139,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8584015232918917,0.512978386299228,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-02,510.71935483870965,197.1,313.6193548387097,3.01,37.11,,,2.9168538403414463,-2.0363636345123974,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8670985522812081,0.4981366284784055,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-03,510.71935483870965,197.1,313.6193548387097,3.34,32.06,,,2.9168538403414463,-1.7454545438677675,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8755389928586302,0.4831474640149687,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-04,510.71935483870965,197.1,313.6193548387097,3.53,48.47,,,2.9168538403414463,-1.5963302737648333,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,4,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8837203473619977,0.4680153284438345,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-05,510.71935483870965,197.1,313.6193548387097,3.61,46.71,,,2.9168538403414463,-1.5229357784193236,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,5,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8916401947968874,0.45274469960737107,0.3296910095064021,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,3,6,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.8992961915530253,0.4373400963303323,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,3,7,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9066860720977985,0.4218060770826634,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,3,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9138076496466615,0.40614723863057883,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-09,510.71935483870965,197.1,313.6193548387097,3.39,80.27,,,2.9168538403414463,-1.7499999983796295,1.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9206588168102428,0.3903682146763026,0.36569100950640215,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-10,510.71935483870965,197.1,313.6193548387097,3.12,79.88,,,2.9168538403414463,-1.999999998148148,1.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9272375462179537,0.374473674486883,0.36569100950640215,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-11,500.5516666666666,185.6,314.9516666666666,2.98,30.37,,,2.9559410843433764,-2.12962962765775,1.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,11,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9335418911179212,0.35846832151248087,0.3664238953314383,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-12,500.5516666666666,185.6,314.9516666666666,2.85,29.39,,,2.9559410843433764,-2.2499999979166665,1.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,12,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9395699859530622,0.342356891994542,0.3664238953314383,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,3,13,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.945320046913132,0.3261441535642696,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2010,3,14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9507903724625832,0.3098349038318025,0.275,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-15,500.5516666666666,185.6,314.9516666666666,3.73,40.03,,,2.9559410843433764,-1.43518518385631,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9559793438440766,0.2934339689665273,0.33042389533143834,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
2010-03-16,500.5516666666666,185.6,314.9516666666666,3.68,59.79,,,2.9559410843433764,-1.4814814801097393,0.0,,,,,,,,,,,,,,,,,,,,,,,2010,3,16,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,0.9608854255574977,0.27694620226893646,0.33042389533143834,0.0,,,,,,,,,,,,,,,,,,,,0.0,,GREEN,GREEN,GREEN
